tijdstip;datum;uur;kwartier;dag_van_week;weekdag;schoolvakantie;meetpunt_id;locatie;km;gemeente;weg;richting;voertuigen_kwartier;intensiteit_uur;weekdag_nr;maand;maand_naam;tijd_label
2025-05-11 08:15:00;2025-05-11;8;15;Sunday;False;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;1017;4068;6;5;May;08:15
2025-05-11 08:15:00;2025-05-11;8;15;Sunday;False;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;1231;4924;6;5;May;08:15
2025-05-11 08:15:00;2025-05-11;8;15;Sunday;False;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;1012;4048;6;5;May;08:15
2025-05-11 08:15:00;2025-05-11;8;15;Sunday;False;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;1247;4988;6;5;May;08:15
2025-05-11 08:30:00;2025-05-11;8;30;Sunday;False;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;660;2640;6;5;May;08:30
2025-05-11 08:30:00;2025-05-11;8;30;Sunday;False;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;656;2624;6;5;May;08:30
2025-05-11 08:30:00;2025-05-11;8;30;Sunday;False;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;860;3440;6;5;May;08:30
2025-05-11 08:30:00;2025-05-11;8;30;Sunday;False;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;876;3504;6;5;May;08:30
2025-05-11 08:30:00;2025-05-11;8;30;Sunday;False;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;571;2284;6;5;May;08:30
2025-05-11 08:30:00;2025-05-11;8;30;Sunday;False;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;977;3908;6;5;May;08:30
2025-05-11 08:30:00;2025-05-11;8;30;Sunday;False;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;1268;5072;6;5;May;08:30
2025-05-11 08:30:00;2025-05-11;8;30;Sunday;False;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;873;3492;6;5;May;08:30
2025-05-12 07:00:00;2025-05-12;7;0;Monday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;1797;7188;0;5;May;07:00
2025-05-12 07:00:00;2025-05-12;7;0;Monday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;1785;7140;0;5;May;07:00
2025-05-12 07:00:00;2025-05-12;7;0;Monday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;1859;7436;0;5;May;07:00
2025-05-12 07:00:00;2025-05-12;7;0;Monday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2350;9400;0;5;May;07:00
2025-05-12 07:00:00;2025-05-12;7;0;Monday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2391;9564;0;5;May;07:00
2025-05-12 07:00:00;2025-05-12;7;0;Monday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2455;9820;0;5;May;07:00
2025-05-12 07:00:00;2025-05-12;7;0;Monday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2536;10144;0;5;May;07:00
2025-05-12 07:00:00;2025-05-12;7;0;Monday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2643;10572;0;5;May;07:00
2025-05-12 07:15:00;2025-05-12;7;15;Monday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;1934;7736;0;5;May;07:15
2025-05-12 07:15:00;2025-05-12;7;15;Monday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2440;9760;0;5;May;07:15
2025-05-12 07:15:00;2025-05-12;7;15;Monday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;2483;9932;0;5;May;07:15
2025-05-12 07:15:00;2025-05-12;7;15;Monday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2054;8216;0;5;May;07:15
2025-05-12 07:15:00;2025-05-12;7;15;Monday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2734;10936;0;5;May;07:15
2025-05-12 07:15:00;2025-05-12;7;15;Monday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;3237;12948;0;5;May;07:15
2025-05-12 07:15:00;2025-05-12;7;15;Monday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;3280;13120;0;5;May;07:15
2025-05-12 07:15:00;2025-05-12;7;15;Monday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2881;11524;0;5;May;07:15
2025-05-12 07:30:00;2025-05-12;7;30;Monday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;2326;9304;0;5;May;07:30
2025-05-12 07:30:00;2025-05-12;7;30;Monday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2140;8560;0;5;May;07:30
2025-05-12 07:30:00;2025-05-12;7;30;Monday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;2359;9436;0;5;May;07:30
2025-05-12 07:30:00;2025-05-12;7;30;Monday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2869;11476;0;5;May;07:30
2025-05-12 07:30:00;2025-05-12;7;30;Monday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;3438;13752;0;5;May;07:30
2025-05-12 07:30:00;2025-05-12;7;30;Monday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;3453;13812;0;5;May;07:30
2025-05-12 07:30:00;2025-05-12;7;30;Monday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;3401;13604;0;5;May;07:30
2025-05-12 07:30:00;2025-05-12;7;30;Monday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;3358;13432;0;5;May;07:30
2025-05-12 07:45:00;2025-05-12;7;45;Monday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;2023;8092;0;5;May;07:45
2025-05-12 07:45:00;2025-05-12;7;45;Monday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2522;10088;0;5;May;07:45
2025-05-12 07:45:00;2025-05-12;7;45;Monday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;2551;10204;0;5;May;07:45
2025-05-12 07:45:00;2025-05-12;7;45;Monday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2648;10592;0;5;May;07:45
2025-05-12 07:45:00;2025-05-12;7;45;Monday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2994;11976;0;5;May;07:45
2025-05-12 07:45:00;2025-05-12;7;45;Monday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;3123;12492;0;5;May;07:45
2025-05-12 07:45:00;2025-05-12;7;45;Monday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;3110;12440;0;5;May;07:45
2025-05-12 07:45:00;2025-05-12;7;45;Monday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;3349;13396;0;5;May;07:45
2025-05-12 08:00:00;2025-05-12;8;0;Monday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;1921;7684;0;5;May;08:00
2025-05-12 08:00:00;2025-05-12;8;0;Monday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2262;9048;0;5;May;08:00
2025-05-12 08:00:00;2025-05-12;8;0;Monday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;2046;8184;0;5;May;08:00
2025-05-12 08:00:00;2025-05-12;8;0;Monday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2493;9972;0;5;May;08:00
2025-05-12 08:00:00;2025-05-12;8;0;Monday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2916;11664;0;5;May;08:00
2025-05-12 08:00:00;2025-05-12;8;0;Monday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2705;10820;0;5;May;08:00
2025-05-12 08:00:00;2025-05-12;8;0;Monday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2885;11540;0;5;May;08:00
2025-05-12 08:00:00;2025-05-12;8;0;Monday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;3014;12056;0;5;May;08:00
2025-05-12 08:15:00;2025-05-12;8;15;Monday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;1791;7164;0;5;May;08:15
2025-05-12 08:15:00;2025-05-12;8;15;Monday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;1974;7896;0;5;May;08:15
2025-05-12 08:15:00;2025-05-12;8;15;Monday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;1899;7596;0;5;May;08:15
2025-05-12 08:15:00;2025-05-12;8;15;Monday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;1937;7748;0;5;May;08:15
2025-05-12 08:15:00;2025-05-12;8;15;Monday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;1962;7848;0;5;May;08:15
2025-05-12 08:15:00;2025-05-12;8;15;Monday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2214;8856;0;5;May;08:15
2025-05-12 08:15:00;2025-05-12;8;15;Monday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2642;10568;0;5;May;08:15
2025-05-12 08:15:00;2025-05-12;8;15;Monday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2121;8484;0;5;May;08:15
2025-05-12 08:30:00;2025-05-12;8;30;Monday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;1598;6392;0;5;May;08:30
2025-05-12 08:30:00;2025-05-12;8;30;Monday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;1810;7240;0;5;May;08:30
2025-05-12 08:30:00;2025-05-12;8;30;Monday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;1577;6308;0;5;May;08:30
2025-05-12 08:30:00;2025-05-12;8;30;Monday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;1985;7940;0;5;May;08:30
2025-05-12 08:30:00;2025-05-12;8;30;Monday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;1921;7684;0;5;May;08:30
2025-05-12 08:30:00;2025-05-12;8;30;Monday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;1816;7264;0;5;May;08:30
2025-05-12 08:30:00;2025-05-12;8;30;Monday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2103;8412;0;5;May;08:30
2025-05-12 08:30:00;2025-05-12;8;30;Monday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2077;8308;0;5;May;08:30
2025-05-13 07:00:00;2025-05-13;7;0;Tuesday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;2027;8108;1;5;May;07:00
2025-05-13 07:00:00;2025-05-13;7;0;Tuesday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;1679;6716;1;5;May;07:00
2025-05-13 07:00:00;2025-05-13;7;0;Tuesday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;1851;7404;1;5;May;07:00
2025-05-13 07:00:00;2025-05-13;7;0;Tuesday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;1972;7888;1;5;May;07:00
2025-05-13 07:00:00;2025-05-13;7;0;Tuesday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2293;9172;1;5;May;07:00
2025-05-13 07:00:00;2025-05-13;7;0;Tuesday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2484;9936;1;5;May;07:00
2025-05-13 07:00:00;2025-05-13;7;0;Tuesday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2546;10184;1;5;May;07:00
2025-05-13 07:00:00;2025-05-13;7;0;Tuesday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2927;11708;1;5;May;07:00
2025-05-13 07:15:00;2025-05-13;7;15;Tuesday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;2338;9352;1;5;May;07:15
2025-05-13 07:15:00;2025-05-13;7;15;Tuesday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2099;8396;1;5;May;07:15
2025-05-13 07:15:00;2025-05-13;7;15;Tuesday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;2391;9564;1;5;May;07:15
2025-05-13 07:15:00;2025-05-13;7;15;Tuesday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2333;9332;1;5;May;07:15
2025-05-13 07:15:00;2025-05-13;7;15;Tuesday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2525;10100;1;5;May;07:15
2025-05-13 07:15:00;2025-05-13;7;15;Tuesday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2870;11480;1;5;May;07:15
2025-05-13 07:15:00;2025-05-13;7;15;Tuesday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2679;10716;1;5;May;07:15
2025-05-13 07:15:00;2025-05-13;7;15;Tuesday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2776;11104;1;5;May;07:15
2025-05-13 07:30:00;2025-05-13;7;30;Tuesday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;2618;10472;1;5;May;07:30
2025-05-13 07:30:00;2025-05-13;7;30;Tuesday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2499;9996;1;5;May;07:30
2025-05-13 07:30:00;2025-05-13;7;30;Tuesday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;2691;10764;1;5;May;07:30
2025-05-13 07:30:00;2025-05-13;7;30;Tuesday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2822;11288;1;5;May;07:30
2025-05-13 07:30:00;2025-05-13;7;30;Tuesday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2822;11288;1;5;May;07:30
2025-05-13 07:30:00;2025-05-13;7;30;Tuesday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;3136;12544;1;5;May;07:30
2025-05-13 07:30:00;2025-05-13;7;30;Tuesday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2890;11560;1;5;May;07:30
2025-05-13 07:30:00;2025-05-13;7;30;Tuesday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;3242;12968;1;5;May;07:30
2025-05-13 07:45:00;2025-05-13;7;45;Tuesday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;2173;8692;1;5;May;07:45
2025-05-13 07:45:00;2025-05-13;7;45;Tuesday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2181;8724;1;5;May;07:45
2025-05-13 07:45:00;2025-05-13;7;45;Tuesday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;2562;10248;1;5;May;07:45
2025-05-13 07:45:00;2025-05-13;7;45;Tuesday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2870;11480;1;5;May;07:45
2025-05-13 07:45:00;2025-05-13;7;45;Tuesday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2614;10456;1;5;May;07:45
2025-05-13 07:45:00;2025-05-13;7;45;Tuesday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2915;11660;1;5;May;07:45
2025-05-13 07:45:00;2025-05-13;7;45;Tuesday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;3163;12652;1;5;May;07:45
2025-05-13 07:45:00;2025-05-13;7;45;Tuesday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;3048;12192;1;5;May;07:45
2025-05-13 08:00:00;2025-05-13;8;0;Tuesday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;2163;8652;1;5;May;08:00
2025-05-13 08:00:00;2025-05-13;8;0;Tuesday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;1940;7760;1;5;May;08:00
2025-05-13 08:00:00;2025-05-13;8;0;Tuesday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;1876;7504;1;5;May;08:00
2025-05-13 08:00:00;2025-05-13;8;0;Tuesday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2712;10848;1;5;May;08:00
2025-05-13 08:00:00;2025-05-13;8;0;Tuesday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2455;9820;1;5;May;08:00
2025-05-13 08:00:00;2025-05-13;8;0;Tuesday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2716;10864;1;5;May;08:00
2025-05-13 08:00:00;2025-05-13;8;0;Tuesday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2684;10736;1;5;May;08:00
2025-05-13 08:00:00;2025-05-13;8;0;Tuesday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;3510;14040;1;5;May;08:00
2025-05-13 08:15:00;2025-05-13;8;15;Tuesday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;1647;6588;1;5;May;08:15
2025-05-13 08:15:00;2025-05-13;8;15;Tuesday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;1827;7308;1;5;May;08:15
2025-05-13 08:15:00;2025-05-13;8;15;Tuesday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;1985;7940;1;5;May;08:15
2025-05-13 08:15:00;2025-05-13;8;15;Tuesday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;1912;7648;1;5;May;08:15
2025-05-13 08:15:00;2025-05-13;8;15;Tuesday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2239;8956;1;5;May;08:15
2025-05-13 08:15:00;2025-05-13;8;15;Tuesday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2295;9180;1;5;May;08:15
2025-05-13 08:15:00;2025-05-13;8;15;Tuesday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2567;10268;1;5;May;08:15
2025-05-13 08:15:00;2025-05-13;8;15;Tuesday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2432;9728;1;5;May;08:15
2025-05-13 08:30:00;2025-05-13;8;30;Tuesday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;1201;4804;1;5;May;08:30
2025-05-13 08:30:00;2025-05-13;8;30;Tuesday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;1614;6456;1;5;May;08:30
2025-05-13 08:30:00;2025-05-13;8;30;Tuesday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;1551;6204;1;5;May;08:30
2025-05-13 08:30:00;2025-05-13;8;30;Tuesday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;1572;6288;1;5;May;08:30
2025-05-13 08:30:00;2025-05-13;8;30;Tuesday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2046;8184;1;5;May;08:30
2025-05-13 08:30:00;2025-05-13;8;30;Tuesday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2404;9616;1;5;May;08:30
2025-05-13 08:30:00;2025-05-13;8;30;Tuesday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2185;8740;1;5;May;08:30
2025-05-13 08:30:00;2025-05-13;8;30;Tuesday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2081;8324;1;5;May;08:30
2025-05-14 07:00:00;2025-05-14;7;0;Wednesday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;1769;7076;2;5;May;07:00
2025-05-14 07:00:00;2025-05-14;7;0;Wednesday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;1841;7364;2;5;May;07:00
2025-05-14 07:00:00;2025-05-14;7;0;Wednesday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;2460;9840;2;5;May;07:00
2025-05-14 07:00:00;2025-05-14;7;0;Wednesday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;1759;7036;2;5;May;07:00
2025-05-14 07:00:00;2025-05-14;7;0;Wednesday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2182;8728;2;5;May;07:00
2025-05-14 07:00:00;2025-05-14;7;0;Wednesday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2116;8464;2;5;May;07:00
2025-05-14 07:00:00;2025-05-14;7;0;Wednesday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;2835;11340;2;5;May;07:00
2025-05-14 07:00:00;2025-05-14;7;0;Wednesday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2596;10384;2;5;May;07:00
2025-05-14 07:15:00;2025-05-14;7;15;Wednesday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;1933;7732;2;5;May;07:15
2025-05-14 07:15:00;2025-05-14;7;15;Wednesday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2378;9512;2;5;May;07:15
2025-05-14 07:15:00;2025-05-14;7;15;Wednesday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;2017;8068;2;5;May;07:15
2025-05-14 07:15:00;2025-05-14;7;15;Wednesday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2083;8332;2;5;May;07:15
2025-05-14 07:15:00;2025-05-14;7;15;Wednesday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2771;11084;2;5;May;07:15
2025-05-14 07:15:00;2025-05-14;7;15;Wednesday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2716;10864;2;5;May;07:15
2025-05-14 07:15:00;2025-05-14;7;15;Wednesday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;3114;12456;2;5;May;07:15
2025-05-14 07:15:00;2025-05-14;7;15;Wednesday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;2987;11948;2;5;May;07:15
2025-05-14 07:30:00;2025-05-14;7;30;Wednesday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;2302;9208;2;5;May;07:30
2025-05-14 07:30:00;2025-05-14;7;30;Wednesday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2340;9360;2;5;May;07:30
2025-05-14 07:30:00;2025-05-14;7;30;Wednesday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;2566;10264;2;5;May;07:30
2025-05-14 07:30:00;2025-05-14;7;30;Wednesday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2553;10212;2;5;May;07:30
2025-05-14 07:30:00;2025-05-14;7;30;Wednesday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2965;11860;2;5;May;07:30
2025-05-14 07:30:00;2025-05-14;7;30;Wednesday;True;False;E17-ZW-02;E17 Burcht;124.7;Zwijndrecht;E17;Antwerpen;2908;11632;2;5;May;07:30
2025-05-14 07:30:00;2025-05-14;7;30;Wednesday;True;False;E17-KN-01;E17 voor Kennedytunnel;128.5;Antwerpen;E17;Antwerpen;3156;12624;2;5;May;07:30
2025-05-14 07:30:00;2025-05-14;7;30;Wednesday;True;False;E17-KN-02;E17 Kennedytunnel inrit;130.1;Antwerpen;E17;Antwerpen;3090;12360;2;5;May;07:30
2025-05-14 07:45:00;2025-05-14;7;45;Wednesday;True;False;E17-WM-01;E17 Waasmunster;108.2;Waasmunster;E17;Antwerpen;2323;9292;2;5;May;07:45
2025-05-14 07:45:00;2025-05-14;7;45;Wednesday;True;False;E17-WM-02;E17 Waasmunster-Kruisweg;109.8;Waasmunster;E17;Antwerpen;2200;8800;2;5;May;07:45
2025-05-14 07:45:00;2025-05-14;7;45;Wednesday;True;False;E17-BV-01;E17 Beveren;113.5;Beveren;E17;Antwerpen;2842;11368;2;5;May;07:45
2025-05-14 07:45:00;2025-05-14;7;45;Wednesday;True;False;E17-BV-02;E17 Beveren-Melsele;116.0;Beveren;E17;Antwerpen;2263;9052;2;5;May;07:45
2025-05-14 07:45:00;2025-05-14;7;45;Wednesday;True;False;E17-ZW-01;E17 Zwijndrecht;120.3;Zwijndrecht;E17;Antwerpen;2695;10780;2;5;May;07:45
